"Journal title","ISSN","eISSN","Publisher name","Publisher address","Languages","Web of Science Categories"
"GLORIA MARIS","0778-4767","","BELGIAN SOC CONCHOLOGY","C/O R. DE ROOVER, SECRETARY, VORSTERSLAAN 7, EKEREN-DONK, BELGIUM, B-2180","","Marine & Freshwater Biology"
"GNS SCIENCE MONOGRAPH","1177-2433","","INST GEOLOGICAL NUCLEAR SCIENCES","STATE INSURANCE BUILDING, ANDREWS AVE, P O BOX 30368, LOWER HUTT, NEW ZEALAND, 00000","","Nuclear Science & Technology | Geology"
"GNUSLETTER","1017-2718","2304-0718","IUCN-SSC ANTELOPE SPECIALIST GROUP-US","C/O RICHARD D. ESTES, CO-CHAIRMAN, 5 GRANITE ST, PETERBOROUGH, USA, NH, 3458","","Biodiversity Conservation | Zoology"
"GODISHNIK NA SOFIISKIYA UNIVERSITET SV KLIMENT OKHRIDSKI BIOLOGICHESKI FAKULTET KNIGA 1 ZOOLOGIYA","0204-9902","","SOFIA UNIV","BOULEVARD RUSKI 15, SOFIA, BULGARIA, 1504","","Zoology"
"GODISHNIK NA SOFIJSKIYA UNIVERSITET KLIMENT OKHRIDSKI GEOLOGO-GEOGRAFSKI FAKULTET GEOLOGIYA","0324-0479","","SOFIA UNIV","BOULEVARD RUSKI 15, SOFIA, BULGARIA, 1504","","Geology"
"GONDWANA GEOLOGICAL MAGAZINE","0970-261X","","GONDWANA GEOLOGICAL SOC, DEPT GEOLOGY","NAGPUR UNIV, LAW COLLEGE COMPOUND, AMRAVATI RD, NAGPUR, INDIA, 440 001","","Geology"
"GONDWANA RESEARCH","1342-937X","1878-0571","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Geosciences, Multidisciplinary"
"GORILLA JOURNAL","1863-1789","1863-1797","BERGGORILLA REGENWALD DIREKTHILFE","C/O ROLF BRUNNER, LERCHENSTR. 5, MUELHEIM, GERMANY, 45473","","Zoology"
"GORTANIA-ATTI DEL MUSEO FRIULANO DI STORIA NATURALE BOTANICA ZOOLOGIA","2038-0402","","MUSEO FRIULANO STORIA NATURALE","VIA LIONELLO, 1, UDINE, ITALY, 33100","","Biology"
"GORTANIA-ATTI DEL MUSEO FRIULANO DI STORIA NATURALE GEOLOGIA PALEONTOLOGIA PALETNOLOGIA","2038-0410","","MUSEO FRIULANO STORIA NATURALE","VIA LIONELLO, 1, UDINE, ITALY, 33100","","Paleontology"
"GO-SOUTH BULLETIN","","","GO-SOUTH","C/O PATRICK BERGIER, 11 RUE SAINT POL ROUX, GUYANCOURT, FRANCE, 78280","","Biology"
"GOTEBORGS NATURHISTORISKA MUSEUM ARSTRYCK","0374-7921","","GOTEBORG NATURHISTORISKA MUSEET","BOX 7283, GOTEBORG, SWEDEN, S-402 35","","Biodiversity Conservation | Ecology"
"GRAELLSIA","0367-5041","1989-953X","CONSEJO SUPERIOR INVESTIGACIONES CIENTIFICAS-CSIC","VITRUVIO 8, MADRID, SPAIN, 28006","English, Spanish","Zoology"
"GRASSROOTS JOURNAL OF NATURAL RESOURCES","","2581-6853","GRASSROOTS INST","548 JEAN-TALON, OUEST APT 7, MONTREAL, CANADA, QC H3N 1R5","","Environmental Sciences"
"GREAT BARRIER REEF MARINE PARK AUTHORITY RESEARCH PUBLICATION","1037-1508","","GREAT BARRIER REEF MARINE PARK AUTHORITY","P. O. BOX 1379, TOWNSVILLE, AUSTRALIA, QLD, 4810","","Fisheries"
"GREAT BRITAIN FORESTRY COMMISSION BULLETIN","0950-6470","","FORESTRY COMMISSION PUBL","PO BOX 25, WETHERBY, ENGLAND, WEST YORKSHIRE, LS23 7EW","","Forestry"
"GREAT LAKES ENTOMOLOGIST","0090-0222","0090-0222","MICHIGAN ENTOMOL SOC","MICH STATE UNIV DEPT ENTOMOL, E LANSING, USA, MI, 48823","","Entomology"
"GREAT LAKES FISHERY COMMISSION MISCELLANEOUS PUBLICATION","1090-106X","","GREAT LAKES FISHERY COMMISSION","2100 COMMONWEALTH BLVD., SUITE 209, ANN ARBOR, USA, MI, 48105-1563","","Fisheries"
"GREAT LAKES FISHERY COMMISSION SPECIAL PUBLICATION","1090-1051","2159-6581","GREAT LAKES FISHERY COMMISSION","2100 COMMONWEALTH BLVD., SUITE 209, ANN ARBOR, USA, MI, 48105-1563","","Fisheries"
"GREAT LAKES FISHERY COMMISSION TECHNICAL REPORT","0072-730X","2159-6352","GREAT LAKES FISHERY COMMISSION","2100 COMMONWEALTH BLVD., SUITE 209, ANN ARBOR, USA, MI, 48105-1563","","Fisheries"
"GREDLERIANA","1593-5205","1593-5205","MUSEO SCIENZE NATURALI ALTO ADIGE","BINDERGASSE, VIA BOTTAI 1, BOZEN, ITALY,","","Plant Sciences | Zoology"
"GROUSE NEWS","","","WORLD PHEASANT ASSOC","NEWCASTLE UNIV, BIOL FIELD STATION, CLOSE HOUSE ESTATE, HEDDON-ON-THE-WALL, NEWCASTLE UPON TYNE, ENGLAND, NE15 0HT","","Ornithology"
"GUANGDONG AGRICULTURAL SCIENCES","1004-874X","","GUANGDONG SHENG NONGYE KEXUEYUAN KEJIE QINGBAO","31 JINYING LU, TIANHE-QU, GUANGZHOU, GUANGDOING, PEOPLES R CHINA, 510640","","Agriculture, Multidisciplinary"
"GUANGDONG GEOLOGY","1001-8670","","GUANGDONG GEOLOGY","739, DONGFENG RD. EAST, GUANGZHOU, PEOPLES R CHINA,","","Geology"
"GUANGXI SHIFAN DAXUE XUEBAO-ZIRAN KEXUE BAN","1001-6600","","GUANGXI NORMAL UNIV","ZHONGHUA LU 36-HAO, GUILIN, PEOPLES R CHINA, 541004","","Multidisciplinary Sciences"
"GUANGZHOU DAXUE XUEBAO ZIRAN KEXUE BAN","1671-4229","","GUANGZHOU UNIV","EDITORIAL DEPT, 230 WAI HUAN XI RD, GUANGZHOU HIGHER EDUCATION MEGA CTR, PO BOX A213, GUANGZHOU, PEOPLES R CHINA, 510006","","Multidisciplinary Sciences"
"GUIZHOU DIZHI","1000-5943","","CHINA INT BOOK TRADING CORP","PO BOX 399, BEIJING, PEOPLES R CHINA,","","Geology"
"GULF AND CARIBBEAN RESEARCH","1528-0470","2572-1410","UNIV SOUTHERN MISSISSIPPI","GULF COAST RES LAB, 703 E BEACH DR, OCEAN SPRINGS, USA, MS, 39564","","Zoology | Marine & Freshwater Biology"
"HAASIANA","0793-5862","","HEBREW UNIV JERUSALEM, BIOLOGICAL COLLECTIONS","BERMAN-STUMAN BUILDINGS, EDMOND SAFRA CAMPUS, GIVAT RAM, JERUSALEM, ISRAEL, 91904","","Biology"
"HACETTEPE JOURNAL OF BIOLOGY AND CHEMISTRY","1303-5002","1303-5002","HACETTEPE UNIV","HACETTEPE UNIV, ANKARA, TURKEY, 6532","","Biology"
"HAIYANG KEXUE JINZHAN","1671-6647","1671-6647","ADVANCES IN MARINE SCIENCE","6 XIANXIALING, HI-TECH INDUSTRY PARK, QINGDAO, PEOPLES R CHINA, 266061","","Oceanography"
"HALOPHILA","1438-0781","","FACHGRUPPE FAUNISTIKOEKOLOGIE STASSFURT","C/O KARLA GRUSCHWITZ, SODASTRASSE 5, STASSFURT, GERMANY, 39418","","Ecology"
"HALTERES","0973-1555","2348-7372","ORGANISATION CONSERVATION & STUDY BIODIVERSITY","PUNJABI UNIV, DEPT ZOOLOGY, PATIALA, INDIA, 147002","","Entomology"
"HAMADRYAD","0972-205X","","CENTRE HERPETOLOGY","POST BAG 4, MAMALLAPURAM, INDIA, TAMIL NADU, 603104","","Zoology"
"HANA ABU","1342-0267","","DIPTERISTS CLUB JAPAN","C/O HISASHI OHISHI, 16 HIYOSHICHO, IMAKUMANO, HIGASHIYAMA-KU, KYOTO-SHI, JAPAN, 605-0925","","Entomology"
"HANDBOOKS FOR THE IDENTIFICATION OF BRITISH INSECTS","0962-5852","","ROYAL ENTOMOL SOC OF LONDON","41 QUEENS GATE, LONDON, ENGLAND, SW7","","Entomology"
"HANDBUCH DER ZOOLOGIE-BERLIN","1861-4388","2193-2824","WALTER DE GRUYTER GMBH","GENTHINER STRASSE 13, BERLIN, GERMANY, D-10785","","Zoology"
"HANGUG HWANGYEONG SAENGMUL HAGHOEJI","1226-9999","","KOREAN SOC ENVIRONMENTAL BIOLOGY","KOREAN SOC ENVIRONMENTAL BIOLOGY, SEOUL, SOUTH KOREA, 00000","","Biology"
"HANTKENIANA","1219-3933","","DEPARTMENT PALAEONTOLOGY","LUDOVIKA TER 2, BUDAPEST, HUNGARY, H-1083","","Paleontology"
"HARMFUL ALGAE","1568-9883","1878-1470","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Marine & Freshwater Biology"
"HARMFUL ALGAE NEWS","1020-2706","","UNESCO","7 PLACE DE FONTENOY, PARIS, FRANCE, 75700","","Plant Sciences"
"HAROLDIUS","0920-2374","","HAROLDIUS PRESS","HAROLDIUS PRESS, LEIDEN, NETHERLANDS, 00000","","Entomology"
"HARRAN JOURNAL OF AGRICULTURAL AND FOOD SCIENCE","2148-5003","2587-1358","HARRAN UNIV, FAC AGRICULTURE","MANAGEMENT OSMANBEY CAMPUS, SANLIURFA, Turkey,  , 00000","","Agriculture, Multidisciplinary | Food Science & Technology"
"HARRAN UNIVERSITESI VETERINER FAKULTESI DERGISI","","2146-7188","HARRAN UNIVERSITESI","VETERINER FAKULTES, EYYUBIYE, TURKEY, SANLIURFA, 00000","","Veterinary Sciences"
"HEARING RESEARCH","0378-5955","1878-5891","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Otorhinolaryngology | Audiology & Speech-Language Pathology | Neurosciences"
"HEBEI NONGYE DAXUE XUEBAO","1000-1573","","CHINA INT BOOK TRADING CORP","35 CHEGONGZHUANG XILU, HAIDAN DISTRICT, PO BOX 399, BEIJING, PEOPLES R CHINA, 100044","","Agriculture, Multidisciplinary"
"HEBEI SHIFAN DAXUE XUEBAO ZIRAN KEXUE BAN","1000-5854","","CHINA INT BOOK TRADING CORP","35 CHEGONGZHUANG XILU, HAIDAN DISTRICT, PO BOX 399, BEIJING, PEOPLES R CHINA, 100044","","Multidisciplinary Sciences"
"HELGOLAND MARINE RESEARCH","1438-387X","1438-3888","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Marine & Freshwater Biology | Oceanography"
"HELIACA","1585-5716","","MAGYAR MADARTANI ES TERMESZETVEDELMI EGYESULE-MME","KOLTO U 21, BUDAPEST, HUNGARY, H-1121","","Ornithology"
"HELICTITE","0017-9973","0017-9973","SPELEOLOGICAL RESEARCH COUNCIL INC.","123 MANNINGHAM ST, PARKVILLE, AUSTRALIA, VIC, 3052","","Geosciences, Multidisciplinary"
"HELIYON","2405-8440","2405-8440","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Multidisciplinary Sciences"
"HELLENIC PLANT PROTECTION JOURNAL","1791-3691","1791-3691","INST PHYTOPATHOLOGIQUE BENAKI","RUE DELTA 8, KIPHISSIA, ATHENS, GREECE, 00000","","Agriculture, Multidisciplinary"
"HELMINTHOLOGIA","0440-6605","1336-9083","WALTER DE GRUYTER GMBH","GENTHINER STRASSE 13, BERLIN, GERMANY, D-10785","English","Parasitology | Zoology"
"HEOLOHICHNYI ZHURNAL","1025-6814","","INST HEOLOHICHNYKH NAUK","VUL CHKALOVA, 55B, KIEV, UKRAINE, 1054","","Geosciences, Multidisciplinary"
"HERCYNIA","0018-0637","2195-531X","MARTIN-LUTHER-UNIV HALLE-WITTENBERG, INST GEOBOTANIK UND","NEUWERK 21, HALLE/SAALE, GERMANY, 00000","","Multidisciplinary Sciences"
"HEREDITAS","1601-5223","1601-5223","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Genetics & Heredity"
"HEREDITY","0018-067X","1365-2540","SPRINGERNATURE","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Evolutionary Biology | Ecology | Genetics & Heredity"
"HERON","0399-1040","","GROUPE ORNITHOLOGIQUE NATURALISTE NORD - PAS-DE-CALAIS","23, RUE GOSSELET, LILLE, FRANCE, F-59000","","Ornithology"
"HERPETOFAUNA - SYDNEY","0725-1424","","AUSTRALASIAN AFFIL HERPETOL SOC","ROYAL EXCHANGE , P. O. BOX R307, SYDNEY, AUSTRALIA, NSW, 2000","","Zoology"
"HERPETOLOGIA BRASILEIRA","2316-4670","","SOC BRASILEIRA HERPETOLOGIA","C/O HUSSAM ZAHER, RECEIVING EDITOR, MUSEU ZOOLOGIA UNIV SAO PAULO, AVENIDA NAZARE, 481 IPIRANGA, SAO PAULO, BRAZIL, SP, 04263-000","","Zoology"
"HERPETOLOGICA","0018-0831","1938-5099","HERPETOLOGISTS LEAGUE","C/O ALLEN PRESS, PO BOX 7065, LAWRENCE, USA, KS, 66044","English","Zoology"
"HERPETOLOGICAL BULLETIN","1473-0928","1473-0928","BRITISH HERPETOL SOC","C/O ZOOL SOC LONDON REGENTS PARK, LONDON, ENGLAND, NW1 4RY","","Zoology"
"HERPETOLOGICAL CONSERVATION AND BIOLOGY","2151-0733","1931-7603","HERPETOLOGICAL CONSERVATION & BIOLOGY","C/O R BRUCE BURY, USGS FOREST & RANGELAND, CORVALLIS, USA, OR, 00000","English","Zoology"
"HERPETOLOGICAL JOURNAL","0268-0130","0268-0130","BRITISH HERPETOL SOC","C/O ZOOL SOC LONDON REGENTS PARK, LONDON, ENGLAND, NW1 4RY","English","Zoology"
"HERPETOLOGICAL MONOGRAPHS","0733-1347","1938-5137","HERPETOLOGISTS LEAGUE","C/O ALLEN PRESS, PO BOX 7065, LAWRENCE, USA, KS, 66044","English","Zoology"
"HERPETOLOGICAL REVIEW","0018-084X","0018-084X","SOC STUDY AMPHIBIANS & REPTILES","DEPT HERPETOLOGY, AMERICAN MUSEUM OF NATURAL HISTORY, NEW YORK, USA, NY, 10024","","Zoology"
"HERPETOLOGY NOTES","2071-5773","","UNIV PISA, SOC EUROPAEA HERPETOLOGICA","C/O DR MARCO A L ZUFFI, MUSEUM NATURAL HIST & TERRITORY, VIA ROMA 79, CALCI PISA, ITALY, 56011","","Zoology"
"HERPETOZOA","1013-4425","1013-4425","PENSOFT PUBLISHERS","12 PROF GEORGI ZLATARSKI ST, SOFIA, BULGARIA, 1700","English","Zoology"
"HERPTILE","0953-2021","","INT HERPETOLOGICAL SOC","C/O MRS CAROL FRIEND, MEMBERSHIP SECRETARY, 15 BARNETT LANE, WORDSLEY, ENGLAND, WEST MIDLANDS, DY8 5PZ","","Zoology"
"HESSISCHE FAUNISTISCHE BRIEFE","0721-6874","","NATURWISSENSCHAFTLICHER VEREIN DARMSTADT E V","C/O DR MICHAEL HOELLWARTH, ALBERT-SCHWEITZER-STRASSE 4A, MESSEL, GERMANY, 64409","","Entomology | Zoology"
"HETEROCERA SUMATRANA","0724-1348","","HETEROCERA SUMATRANA SOC E V","C/O PROF DR LUTZ W  R  KOBES, KREUZBURGER STRASSE 6, GOETTINGEN, GERMANY, 00000","","Entomology"
"HETEROPTERON","1432-3761","2195-1586","ARBEITSGRUPPE MITTELEUROPAEISCHER HETEROPTEROLOGEN","DR H J HOFFMAN, C/O ZOOLOGISCHES INST UNIV KOELN, WEYERTAL 119, KOELN, GERMANY, D-50931","","Entomology"
"HETEROPTERUS REVISTA DE ENTOMOLOGIA","1579-0681","","ENTOMOLOGICAL SOC GIPUZKOA","APDO.193 P.K., HERNANI, SPAIN, (GIPUZKOA), E-20120","","Entomology"
"HET NEWS","","","HETEROPTERA RECORDING GROUP","C/O SHEILA BROOKE, 18 PARK HILL, TODDINGTON, DUNSTABLE, ENGLAND, BEDS, LU5 6AW","","Biodiversity Conservation"
"HIBAKAGAKU","0389-5491","","HIWA MUSEUM NATURAL HISTORY","HIBA-GUN, JAPAN, HIROSHIMA-PREF., 727-0301","","Biodiversity Conservation | Ecology"
"HIDROBIOLOGICA","0188-8897","2448-7333","UNIV AUTONOMA METROPOLITANA-IZTAPALAPA","C/O DR JAIME VERNON-CARTER, SAN RAFAEL ATLIXCO NO 186, COL VICENTINA, DELEGACION IZTAPALAPA, MEXICO, MEXICO, 09340","English","Marine & Freshwater Biology"
"HIGHLAND NATURALIST","","","HIGHLAND BIOLOGICAL RECORDING GROUP","7 WOODSIDE CULLODEN, SCOTLAND, England, INVERNESS, IV2 5","","Zoology"
"HIMALAYAN GEOLOGY","0971-8966","","WADIA INST HIMALAYAN GEOLOGY","33 GENERAL MAHADEO SINGH RD, DEHRA DUN, INDIA, 248 001","English","Geology"
"HIROSAKI DAIGAKU NOGAKU SEIMEI KAGAKUBU GAKUJUTSU HOKOKU","1344-8897","","HIROSAKI UNIV","FAC AGRIC & LIFE SCI, 3 BUNKYO-CHO, HIROSAKI, AOMORI, JAPAN, 036-8561","","Biology"
"HIRUNDO","1406-2062","","EESTI ORNITOLOOGIAUHING","PK. 227, TARTU, ESTONIA, EE-50002","","Ornithology"
"HISTORIA NATURAL-CORRIENTES","0326-1778","1853-6581","HISTORIA NATURAL","CASILLA CORREO 26, CORRIENTES, ARGENTINA, 3400","","Multidisciplinary Sciences"
"HISTORIA NATURALIS BULGARICA","0205-3640","2603-3186","NATL MUSEUM NATL HISTORY","BULGARIAN ACAD SCI, 1 TSAR OSVOBODITEL BLVD, SOFIA, Bulgaria, 1000","English","Biology"
"HISTORICAL BIOLOGY","0891-2963","1029-2381","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Biology"
"HISTORY AND PHILOSOPHY OF THE LIFE SCIENCES","0391-9714","1742-6316","SPRINGER INTERNATIONAL PUBLISHING AG","GEWERBESTRASSE 11, CHAM, SWITZERLAND, CH-6330","Multi-Language","History & Philosophy Of Science"
"HISTORY OF THE BERWICKSHIRE NATURALISTS CLUB","0960-4170","","BERWICKSHIRE NATURALISTS CLUB","C/O  LIBRARIAN, BOROUGH MUSEUM, THE BARRACKS, BERWICK-UPON-TWEED, ENGLAND, NORTHD, TD15 1DQ","","Biology"
"HIWA MUSEUM FOR NATURAL HISTORY MATERIAL REPORTS","","","HIWA MUSEUM NATURAL HISTORY","HIBA-GUN, JAPAN, HIROSHIMA-PREF., 727-0301","","Biology"
"HIYOSHI REVIEW OF NATURAL SCIENCE","0911-7237","","KEIO UNIV","HIYOSHI, YOKOHAMA, JAPAN, 223-8521","","Biology"
"HOAJ BIOLOGY","2050-0874","","HERBERT PUBLICATIONS LTD","15 WINDMILL RD, BEDFORDSHIRE, ENGLAND, LUTON, LU1 3XL","","Biology"
"HOEHLE","0018-3091","","VERBAND OSTERREICHISCHER HOHLENFORSCHER","OBERE DONAUSTRASSE 97/1/61, VIENNA, AUSTRIA, A-1020","","Geosciences, Multidisciplinary"
"HOKKAIDO KANKYU KAGAKU KENKYU SENTA SHOHO","0916-8656","","HOKKAIDO INST ENVIRONMENTAL SCIENCES","KU KITA 19 PROVISION WEST 12 CHOME, SAPPORO, JAPAN, 00000","","Environmental Sciences"
"HOLOCENE","0959-6836","1477-0911","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Geosciences, Multidisciplinary | Geography, Physical"
"HOLOS ENVIRONMENT","1519-8634","","UNIV ESTADUAL PAULISTA","CENTRO DE ESTUDIOS AMBIENTAIS, AV 24-A, 1515- BELA VISTA, RIO CLARO, BRAZIL, SP, 13506-900","","Multidisciplinary Sciences"
"HOMME ET L OISEAU","0770-1365","","LIGUE ROYALE BELGE PROTECTION OISEAUX","43-45 RUE DE VEEWEYDE, BRUXELLES, BELGIUM, 1070","","Ornithology"
"HOMO-JOURNAL OF COMPARATIVE HUMAN BIOLOGY","0018-442X","1618-1301","ELSEVIER GMBH","HACKERBRUCKE 6, MUNICH, GERMANY, 80335","French","Anthropology"
"HOMOPUS RESEARCH FOUNDATION ANNUAL REPORT","","","HOMOPUS RESEARCH FOUNDATION","HOMOPUS FOUNDATION, IJSELLSTEIN, NETHERLANDS, 00000","","Biodiversity Conservation"
"HONG KONG BIODIVERSITY","","","HONG KONG AGRICULTURE, FISHERIES & CONSERVATION","ADMINISTRATION DIV,  5/F CHEUNG SHA WAN GOVERNEMENT OFFICE, 303 CHEUNG SHA WAN RD, KOWLOON, PEOPLES R CHINA, 00000","","Biodiversity Conservation"
"HONG KONG ENTOMOLOGICAL BULLETIN","2079-178X","","HONG KONG ENTOMOL SOC","31E TIN SAM TSUEN, KAM SHEUNG RD, HONG KONG, PEOPLES R CHINA, YUEN LONG, 00000","","Entomology"
"HONYURUI KAGAKU-MAMMALIAN SCIENCE","0385-437X","1881-526X","MAMMALOGICAL SOC JAPAN","C/O NAKANISHI PRINTING CO, LTD, KAMIGYO-KU, KYOTO, JAPAN, 602-8048","","Zoology"
"HORMONES AND BEHAVIOR","0018-506X","1095-6867","ACADEMIC PRESS INC ELSEVIER SCIENCE","525 B ST, STE 1900, SAN DIEGO, USA, CA, 92101-4495","English","Endocrinology & Metabolism | Behavioral Sciences"
"HORNERO","0073-3407","1850-4884","ASOCIACION ORNITHOLOGICA DEL PLATA","25 DE MAYO 749 2 PISO 6, BUENOS AIRES, ARGENTINA,","","Ornithology"
"HOSHIZAKI GURIN ZAIDAN KENKYU HOKOKU","1343-0807","","HOSHIZAKI GREEN FOUNDATIONS","SHIMANE PREF, IZUMO, JAPAN, OKINOSHIMA, 691-0076","","Biology"
"HOSHIZAKI GURIN ZAIDAN KENKYU HOUKOKU TOKUBETSUGOU","","","HOSHIZAKI GREEN FOUNDATIONS","SHIMANE PREF, IZUMO, JAPAN, OKINOSHIMA, 691-0076","","Biology"
"HOZEN SEITAIGAKU KENKYU","1342-4327","","ECOLOGICAL SOC JAPAN","HIROSHIMA UNIV, DEPT ENVIRON DYN & MANAGEMENT, SCHOOL BIOSPHERE SCI, 171 KAGAMIY KAGAMIYAMA, HIGASHI, HIROSHIMA, JAPAN, 739-8521","","Biodiversity Conservation"
"HUANJING KEXUE YANJIU","1001-6929","","CHINESE RES ACAD ENVIRONMENTAL SCI","8 DAYANGFANG, BEIJING, PEOPLES R CHINA, BEIYUAN, 100012","","Environmental Sciences"
"HUANJING KUNCHONG XUEBAO","1674-0858","","GUANGDONG PROVINCIAL ASSOC SCI & TECHNOL","105W XIANGANG RD, GUANGZHOU, PEOPLES R CHINA, 510260","","Entomology"
"HUAZHONG SHIFAN DAXUE XUEBAO-ZIRAN KEXUE BAN","1000-1190","1000-1190","CENTRAL CHINA NORMAL UNIV","152 LUOYU RD, WUHAN, PEOPLES R CHINA, 430079","","Multidisciplinary Sciences"
"HUITZIL","1870-7459","1870-7459","CIPAMEX - BIRDLIFE MEXICO","MUSEO DE HISTORIA NATURAL, 2DA SECCION DEL BOSQUE CHAPULTEPEC S/N, CUBICULO NO.3, DEL. MIGUEL HIDAL, MEXICO, MEXICO, D.F., CP. 11800","Spanish","Ornithology"
"HUMAN AND ECOLOGICAL RISK ASSESSMENT","1080-7039","1549-7860","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Environmental Sciences | Biodiversity Conservation"
"HUMAN DIMENSIONS OF WILDLIFE","1087-1209","1533-158X","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Biodiversity Conservation | Environmental Sciences"
"HUMAN EVOLUTION","0393-9375","1824-310X","EDAP ANGELO PONTECORBOLI","VIA L. CARRAND, 22, FIRENZE, ITALY, I-50133","","Evolutionary Biology"
"HUMANITY SPACE INTERNATIONAL ALMANAC","2226-0773","","INT ACAD EDUCATION","BOLSHAYA FILEVSKAYA, STR 28, BUILDING 2, MOSCOW, Russia, MOSCOVY, 121433","","Entomology"
"HUMANS AND NATURE","0918-1725","","MUSEUM NATURE & HUMAN ACTIVITIES, HYOGO","YAYOIGAOKA 6, SANDA, JAPAN, HYOGO, 669-1546","","Ecology"
"HUMAN-WILDLIFE INTERACTIONS","1934-4392","1936-8046","JACK H BERRYMAN INST","UTAH STATE UNIV, DEPT WILDLAND RESOURCES, LOGAN, USA, UTAH, 84322-5230","English","Biodiversity Conservation | Ecology"
"HUPO KEXUE","1003-5427","1003-5427","SCIENCE PRESS","300 WEST CHESNUT ST, EPHRATA, USA, PA, 17522","","Environmental Sciences | Water Resources"
"HUTTON FOUNDATION NEW ZEALAND SPECIAL PAPERS","1175-9275","","HUTTON FOUNDATION","P. O. BOX 11-856, WELLINGTON, NEW ZEALAND, 6034","","Marine & Freshwater Biology"
"HYDROBIOLOGIA","0018-8158","1573-5117","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Marine & Freshwater Biology"
"HYDROECOLOGIE APPLIQUEE","1147-9213","1958-556X","ELECTRICITE FRANCE","DIV INGENIERIES SERVICES, SERVICES SITES ENVIR PROCEDURES, MR JF PARENT - C05/120, CAP AMPERE - 1,, SAINT-DENIS, FRANCE, F-93282","","Ecology"
"HYSTRIX-ITALIAN JOURNAL OF MAMMALOGY","0394-1914","1825-5272","ASSOC TERIOLOGICA ITALIANA","C/O GIOVANNI AMORI, CNR-ISE VIALE DELL UNIVERSITA 23, ROMA, ITALY, I-00185","Italian, English","Zoology"
"IAMURE INTERNATIONAL JOURNAL OF ECOLOGY AND CONSERVATION","2244-1573","2244-1581","INT ASSOC MULTIDISCIPLINARY RESEARCH","ZONE 1, VAMENTA BLVD, CARMEN, CAGAYAN DE ORO CITY, PHILIPPINES, 00000","","Biodiversity Conservation"
"IBEROMYRMEX","1989-7928","","ASOC IBERICA MIRMECOLOGIA","C/O ALBA GARCIA SANJUANES, C-SAN BLAS 7, BURGOS, SPAIN, POZA DE LA SAL, 09246","","Entomology"
"IBERUS","0212-3010","","BACKHUYS PUBL","P O BOX 321, LEIDEN, NETHERLANDS, 00000","","Zoology"
"IBIS","0019-1019","1474-919X","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Ornithology"
"ICELANDIC AGRICULTURAL SCIENCES","1670-567X","2298-786X","RANNSOKNASTOFNUN LANDBUNADARINS","AGRICULTURAL UNIV ICELAND & OTHER ICELANDIC RES INST, KELDNAHOLTI, REYKJAVIK, ICELAND, IS-112","English","Agriculture, Multidisciplinary"
"ICES ADVICE","","","CONSEIL INT EXPLORATION  MER","PALAEGADE 2-4, COPENHAGEN, DENMARK, DK-1261","","Marine & Freshwater Biology | Fisheries"
"ICES COOPERATIVE RESEARCH REPORT-RAPPORT DES RECHERCHES COLLECTIVES","1017-6195","1017-6195","INT COUNCIL EXPLORATION SEA","PALAEGADE 2-4, COPENHAGEN, DENMARK, DK-1261","","Environmental Sciences | Fisheries"
"ICES JOURNAL OF MARINE SCIENCE","1054-3139","1095-9289","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","Marine & Freshwater Biology | Oceanography | Fisheries"
"ICES TECHNIQUES IN MARINE ENVIRONMENTAL SCIENCES","0903-2606","0903-2606","CONSEIL INT EXPLORATION  MER","PALAEGADE 2-4, COPENHAGEN, DENMARK, DK-1261","","Environmental Sciences | Marine & Freshwater Biology"
"ICHNOS-AN INTERNATIONAL JOURNAL FOR PLANT AND ANIMAL TRACES","1042-0940","1563-5236","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Paleontology"
"ICHTHYOLOGICAL CONTRIBUTIONS OF PECESCRIOLLOS","1868-3703","","PECES CRIOLLOS","C/O STEFAN KOERBER, FRIESENSTR 11, MULHEIM, GERMANY, 45476","","Fisheries"
